cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
89253;"R006688705";"2007-04-23";"2007-04-27"
92376;"R006688787";"2007-05-04";"2007-05-16"
91458;"R006688802";"2007-05-09";"2007-05-14"
92896;"R006688861";"2007-04-07";"2007-05-16"
92970;"R006688993";"2007-05-07";"2007-05-16"
91064;"R006689027";"2007-04-26";"2007-05-14"
97410;"R006689167";"2007-05-25";"2007-05-28"
12646;"R006689272";"2007-04-26";"2007-05-15"
102878;"R006689329";"2007-05-07";"2007-06-18"
95747;"R006689377";"2007-05-07";"2007-05-22"
1907;"R006689388";"2007-05-10";"2007-05-17"
90083;"R006689671";"2007-04-20";"2007-05-09"
63902;"R006689752";"2007-05-09";"2007-05-18"
10100;"R006689767";"2007-05-09";"2007-05-18"
92726;"R006689787";"2007-05-03";"2007-05-16"
94439;"R006689825";"2007-05-07";"2007-05-18"
90312;"R006689868";"2007-05-08";"2007-05-17"
91855;"R006690149";"2007-05-02";"2007-05-15"
91975;"R006690157";"2007-04-27";"2007-05-15"
56780;"R006690173";"2007-05-09";"2007-05-18"
93075;"R006690197";"2007-05-07";"2007-05-16"
90315;"R006690211";"2007-04-24";"2007-05-10"
91643;"R006690254";"2007-04-30";"2007-05-15"
91660;"R006690277";"2007-04-30";"2007-05-15"
103383;"R006690307";"2007-05-02";"2007-06-19"
102662;"R006690564";"2007-05-07";"2007-06-15"
93725;"R006690556";"2007-05-07";"2007-05-17"
91987;"R006690629";"2007-04-27";"2007-05-15"
93296;"R006690653";"2007-05-04";"2007-05-17"
89256;"R006690688";"2007-04-23";"2007-04-27"
99594;"R006690831";"2007-05-03";"2007-06-05"
91965;"R006690874";"2007-04-25";"2007-05-15"
92378;"R006690927";"2007-05-03";"2007-05-16"
49895;"R006690939";"2007-05-09";"2007-05-24"
96437;"R006691102";"2007-05-08";"2007-05-24"
96429;"R006691207";"2007-05-09";"2007-05-24"
92758;"R006691226";"2007-04-30";"2007-05-16"
93970;"R006691269";"2007-05-09";"2007-05-18"
96452;"R006691307";"2007-05-04";"2007-05-24"
91182;"R006691315";"2007-05-09";"2007-05-14"
94993;"R006691347";"2007-05-08";"2007-05-21"
93966;"R006691412";"2007-05-08";"2007-05-18"
93658;"R006691455";"2007-05-09";"2007-05-17"
20924;"R006691544";"2007-05-08";"2007-05-18"
95409;"R006691641";"2007-05-07";"2007-05-22"
91962;"R006691676";"2007-04-30";"2007-05-15"
95446;"R006691692";"2007-05-09";"2007-05-22"
55185;"R006691737";"2007-05-08";"2007-05-21"
95710;"R006691749";"2007-05-09";"2007-05-22"
102408;"R006691773";"2007-05-09";"2007-06-14"
95453;"R006691781";"2007-05-09";"2007-05-22"
102712;"R006691797";"2007-05-09";"2007-06-15"
91561;"R006691838";"2007-04-25";"2007-05-15"
89590;"R006692028";"2007-04-14";"2007-05-03"
103693;"R006692036";"2007-04-24";"2007-06-19"
90475;"R006692044";"2007-04-26";"2007-05-17"
102870;"R006692117";"2007-05-05";"2007-06-18"
93541;"R006692141";"2007-05-07";"2007-05-17"
92838;"R006692303";"2007-04-26";"2007-05-16"
91942;"R006692338";"2007-05-03";"2007-05-15"
90643;"R006692346";"2007-04-26";"2007-05-11"
101401;"R006692362";"2007-05-31";"2007-06-12"
90240;"R006692419";"2007-04-24";"2007-05-10"
30002;"R006692605";"2007-05-09";"2007-05-22"
93518;"R006692729";"2007-04-24";"2007-05-17"
95018;"R006692737";"2007-05-09";"2007-05-21"
93615;"R006692753";"2007-05-04";"2007-05-17"
93963;"R006692761";"2007-05-04";"2007-05-18"
96408;"R006692826";"2007-05-09";"2007-05-24"
96192;"R006692885";"2007-04-30";"2007-05-23"
48626;"R006692923";"2007-05-07";"2007-05-22"
93373;"R006692958";"2007-05-02";"2007-05-17"
4931;"R006693008";"2007-04-20";"2007-05-03"
95211;"R006693024";"2007-05-08";"2007-05-21"
93545;"R006693075";"2007-05-07";"2007-05-17"
94720;"R006693083";"2007-05-08";"2007-05-21"
95053;"R006693113";"2007-05-09";"2007-05-21"
96236;"R006693137";"2007-05-09";"2007-05-23"
95909;"R006693148";"2007-05-09";"2007-05-23"
94290;"R006693202";"2007-05-09";"2007-05-18"
92822;"R006693253";"2007-04-30";"2007-05-16"
91999;"R006693277";"2007-04-25";"2007-05-15"
98758;"R006693357";"2007-04-19";"2007-05-31"
93685;"R006693377";"2007-05-04";"2007-05-17"
92391;"R006693466";"2007-05-02";"2007-05-16"
98741;"R006693512";"2007-05-09";"2007-05-31"
98739;"R006693539";"2007-05-09";"2007-05-31"
92392;"R006693587";"2007-05-03";"2007-05-16"
98778;"R006693667";"2007-05-09";"2007-05-31"
98779;"R006693806";"2007-04-24";"2007-05-31"
93404;"R006693897";"2007-05-04";"2007-05-17"
98742;"R006693954";"2007-05-09";"2007-05-31"
97634;"R006694128";"2007-04-25";"2007-05-28"
90459;"R006694306";"2007-05-09";"2007-05-10"
106246;"R006694888";"2007-04-24";"2007-06-27"
95558;"R006695124";"2007-05-10";"2007-05-22"
56781;"R006695175";"2007-05-27";"2007-06-06"
32772;"R006695191";"2007-05-09";"2007-05-22"
92872;"R006695221";"2007-04-30";"2007-05-16"
94382;"R006695248";"2007-05-04";"2007-05-18"
92519;"R006695353";"2007-04-23";"2007-05-16"
94815;"R006695388";"2007-04-30";"2007-05-21"
95550;"R006695457";"2007-05-08";"2007-05-22"
95699;"R006695493";"2007-05-09";"2007-05-22"
92903;"R006695817";"2007-04-23";"2007-05-16"
96507;"R006695825";"2007-05-09";"2007-05-24"
92446;"R006695833";"2007-04-27";"2007-05-16"
96518;"R006695906";"2007-05-21";"2007-05-24"
97914;"R006695937";"2007-05-18";"2007-05-30"
94388;"R006695965";"2007-05-07";"2007-05-18"
97041;"R006696007";"2007-05-16";"2007-05-25"
94361;"R006696074";"2007-05-07";"2007-05-18"
90604;"R006696171";"2007-04-23";"2007-05-11"
91950;"R006696414";"2007-04-26";"2007-05-15"
104273;"R006696481";"2007-04-30";"2007-06-20"
104762;"R006696554";"2007-05-02";"2007-06-21"
98748;"R006696577";"2007-05-04";"2007-05-31"
106295;"R006696619";"2007-05-04";"2007-06-27"
95058;"R006696694";"2007-05-08";"2007-05-21"
94541;"R006697003";"2007-05-09";"2007-06-01"
99808;"R006697119";"2007-05-24";"2007-06-05"
91274;"R006697267";"2007-04-24";"2007-05-14"
106258;"R006697372";"2007-04-30";"2007-06-27"
96669;"R006697364";"2007-05-14";"2007-05-24"
107507;"R006697557";"2007-05-15";"2007-07-04"
91989;"R006697518";"2007-04-25";"2007-05-15"
91146;"R006697712";"2007-04-24";"2007-05-14"
18831;"R006697727";"2007-05-04";"2007-05-23"
96360;"R006697763";"2007-05-15";"2007-05-24"
93348;"R006697852";"2007-04-26";"2007-05-17"
92701;"R006698077";"2007-04-30";"2007-05-16"
90548;"R006698115";"2007-04-23";"2007-05-11"
95535;"R006698298";"2007-05-11";"2007-05-22"
92876;"R006698352";"2007-04-26";"2007-05-16"
99844;"R006698417";"2007-05-02";"2007-06-05"
13456;"R006698387";"2007-06-06";"2007-06-15"
98765;"R006698433";"2007-05-08";"2007-05-31"
92888;"R006698457";"2007-04-27";"2007-05-16"
96369;"R006698468";"2007-05-15";"2007-05-24"
95366;"R006698603";"2007-05-09";"2007-05-22"
97558;"R006698697";"2007-05-09";"2007-05-28"
97606;"R006698891";"2007-04-26";"2007-05-28"
95029;"R006698794";"2007-05-08";"2007-05-21"
93558;"R006698847";"2007-05-04";"2007-05-17"
93670;"R006698913";"2007-05-07";"2007-05-17"
92831;"R006698972";"2007-04-30";"2007-05-16"
93668;"R006699022";"2007-04-26";"2007-05-17"
97570;"R006699057";"2007-05-09";"2007-05-28"
95217;"R006699138";"2007-05-09";"2007-05-21"
88597;"R006699207";"2007-04-23";"2007-04-26"
15703;"R006699294";"2007-05-09";"2007-05-21"
91267;"R006699316";"2007-04-25";"2007-05-14"
93676;"R006699347";"2007-05-03";"2007-05-17"
92012;"R006699383";"2007-04-24";"2007-05-15"
94360;"R006699413";"2007-05-05";"2007-05-18"
98372;"R006699472";"2007-05-09";"2007-05-30"
98719;"R006699642";"2007-05-07";"2007-05-31"
77689;"R006699685";"2007-04-27";"2007-05-15"
98366;"R006699693";"2007-05-09";"2007-05-30"
94470;"R006699707";"2007-05-05";"2007-05-18"
91875;"R006699723";"2007-05-02";"2007-05-15"
95684;"R006699812";"2007-05-09";"2007-05-22"
95054;"R006699855";"2007-05-08";"2007-05-21"
96100;"R006700047";"2007-05-14";"2007-05-23"
97489;"R006700071";"2007-04-27";"2007-05-31"
103086;"R006700292";"2007-05-04";"2007-06-18"
104863;"R006700438";"2007-06-12";"2007-06-21"
98718;"R006700454";"2007-05-07";"2007-05-31"
98764;"R006700519";"2007-04-26";"2007-05-31"
94736;"R006700527";"2007-05-04";"2007-05-21"
98375;"R006700567";"2007-05-09";"2007-05-30"
102956;"R006700683";"2007-05-08";"2007-06-18"
94422;"R006700721";"2007-05-03";"2007-05-18"
98360;"R006700737";"2007-05-07";"2007-05-30"
98363;"R006700837";"2007-05-09";"2007-05-30"
93690;"R006701329";"2007-05-03";"2007-05-17"
94400;"R006701353";"2007-05-03";"2007-05-18"
94758;"R006701361";"2007-04-30";"2007-05-21"
94046;"R006701388";"2007-05-09";"2007-05-18"
94986;"R006701434";"2007-05-09";"2007-05-21"
91931;"R006701547";"2007-04-24";"2007-05-15"
95315;"R006701582";"2007-05-09";"2007-05-21"
94394;"R006701698";"2007-05-04";"2007-05-18"
93391;"R006701779";"2007-04-25";"2007-05-17"
93634;"R006701809";"2007-05-03";"2007-05-17"
97569;"R006701973";"2007-05-08";"2007-05-28"
90934;"R006702015";"2007-04-24";"2007-05-14"
98724;"R006702163";"2007-05-02";"2007-05-31"
92667;"R006702187";"2007-04-30";"2007-05-16"
91948;"R006702252";"2007-04-27";"2007-05-15"
48614;"R006702392";"2007-05-09";"2007-05-18"
94876;"R006702422";"2007-05-09";"2007-05-21"
13890;"R006702577";"2007-04-23";"2007-05-31"
90652;"R006702767";"2007-04-23";"2007-05-11"
94443;"R006702864";"2007-05-07";"2007-05-18"
100681;"R006703027";"2007-05-29";"2007-06-08"
104800;"R006703461";"2007-05-09";"2007-06-21"
91407;"R006703607";"2007-04-26";"2007-05-14"
94324;"R006703593";"2007-05-07";"2007-05-18"
95548;"R006703739";"2007-05-09";"2007-05-22"
102256;"R006703747";"2007-05-09";"2007-06-14"
94390;"R006703755";"2007-05-07";"2007-06-18"
106269;"R006703787";"2007-04-30";"2007-06-27"
96199;"R006703771";"2007-04-30";"2007-05-23"
59498;"R006703801";"2007-05-08";"2007-05-15"
94243;"R006703817";"2007-05-08";"2007-05-18"
91254;"R006703844";"2007-04-23";"2007-05-14"
94366;"R006703879";"2007-05-07";"2007-05-18"
92085;"R006703887";"2007-05-08";"2007-05-15"
105146;"R006703909";"2007-04-26";"2007-06-22"
92885;"R006703933";"2007-04-27";"2007-05-16"
103368;"R006703941";"2007-05-09";"2007-06-19"
34488;"R006703957";"2007-05-07";"2007-05-15"
106249;"R006704034";"2007-04-30";"2007-06-27"
94263;"R006704085";"2007-05-08";"2007-05-18"
94228;"R006704115";"2007-05-04";"2007-05-18"
93343;"R006704123";"2007-04-25";"2007-05-17"
91784;"R006704131";"2007-04-26";"2007-05-15"
103054;"R006704147";"2007-05-02";"2007-06-18"
91777;"R006704158";"2007-04-25";"2007-05-15"
90278;"R006704204";"2007-04-30";"2007-05-10"
87788;"R006704344";"2007-04-25";"2007-06-19"
93612;"R006704336";"2007-05-02";"2007-05-17"
99755;"R006704522";"2007-04-26";"2007-06-05"
99829;"R006704557";"2007-04-25";"2007-06-05"
94391;"R006704611";"2007-05-03";"2007-05-18"
92501;"R006704727";"2007-04-20";"2007-05-16"
95707;"R006704751";"2007-05-09";"2007-05-22"
105063;"R006704778";"2007-04-26";"2007-06-22"
91918;"R006704786";"2007-04-26";"2007-05-15"
91262;"R006704794";"2007-04-23";"2007-05-14"
91247;"R006704824";"2007-04-24";"2007-05-14"
95000;"R006704883";"2007-05-07";"2007-05-21"
92644;"R006704891";"2007-05-02";"2007-05-16"
104025;"R006704972";"2007-04-24";"2007-06-20"
106284;"R006704999";"2007-05-02";"2007-06-27"
50961;"R006705014";"2007-04-30";"2007-06-19"
91036;"R006705006";"2007-04-23";"2007-05-14"
92214;"R006705022";"2007-05-02";"2007-05-15"
92224;"R006705057";"2007-05-09";"2007-05-15"
100881;"R006705111";"2007-05-17";"2007-06-11"
91344;"R006705227";"2007-05-08";"2007-05-14"
99276;"R006705267";"2007-05-09";"2007-06-04"
102869;"R006705383";"2007-05-03";"2007-06-18"
103981;"R006705391";"2007-04-24";"2007-06-20"
99589;"R006705464";"2007-05-02";"2007-06-05"
92782;"R006705529";"2007-04-20";"2007-05-16"
99224;"R006705537";"2007-05-17";"2007-06-04"
64224;"R006705553";"2007-04-24";"2007-06-19"
97848;"B092266428";"2007-04-24";"2007-05-29"
98760;"B093245307";"2007-04-17";"2007-05-31"
90070;"B089970454";"2007-05-03";"2007-05-09"
33137;"B091771676";"2007-04-19";"2007-06-11"
102724;"B091773415";"2007-05-09";"2007-06-15"
97562;"B093245335";"2007-05-02";"2007-05-28"
100093;"B094628927";"2007-05-09";"2007-06-06"
98538;"B000212172";"2007-04-20";"2007-05-31"
89415;"B095582606";"2007-04-21";"2007-04-27"
105150;"B092654533";"2007-04-26";"2007-06-22"
93798;"B068037902";"2007-04-20";"2007-05-17"
89277;"B080397026";"2007-04-23";"2007-04-27"
92349;"B064795167";"2007-04-23";"2007-05-15"
90923;"B088124754";"2007-05-02";"2007-05-14"
95121;"B091029139";"2007-05-17";"2007-05-21"
94399;"B023567201";"2007-05-08";"2007-05-18"
91853;"B088909247";"2007-04-26";"2007-05-15"
89516;"B088909301";"2007-04-19";"2007-04-30"
95719;"B088903486";"2007-05-08";"2007-05-22"
95023;"B088903494";"2007-05-09";"2007-05-21"
91840;"B088909026";"2007-04-25";"2007-05-15"
92482;"B088909069";"2007-05-09";"2007-05-16"
91000;"B088909147";"2007-04-23";"2007-05-14"
94925;"B088909166";"2007-05-09";"2007-05-21"
90037;"B000268615";"2007-05-04";"2007-05-09"
84947;"B080397042";"2007-05-09";"2007-05-17"
91445;"B092895425";"2007-05-09";"2007-05-14"
95717;"B092895433";"2007-05-08";"2007-05-22"
95632;"B092610951";"2007-04-13";"2007-05-22"
87781;"B092610935";"2007-04-18";"2007-05-17"
95312;"B092284457";"2007-05-09";"2007-05-21"
99661;"B091773733";"2007-05-04";"2007-06-05"
96321;"B092284507";"2007-05-03";"2007-05-23"
90706;"B091774683";"2007-04-26";"2007-05-11"
93319;"B091774675";"2007-04-20";"2007-05-17"
102381;"B091774667";"2007-05-07";"2007-06-14"
101200;"B000235121";"2007-05-23";"2007-06-11"
97049;"B000235075";"2007-05-07";"2007-05-25"
96721;"B000235083";"2007-05-09";"2007-05-24"
102291;"B092360483";"2007-05-07";"2007-06-14"
106334;"B092360491";"2007-05-02";"2007-06-27"
93231;"B092360505";"2007-04-19";"2007-05-17"
86188;"B084432403";"2007-04-17";"2007-04-19"
90433;"B000268647";"2007-04-26";"2007-05-10"
99492;"B094629257";"2007-05-03";"2007-06-04"
92811;"B085740586";"2007-05-09";"2007-05-16"
92725;"B091134811";"2007-05-08";"2007-05-16"
97017;"B000232572";"2007-05-07";"2007-05-25"
88113;"B066419239";"2007-04-13";"2007-04-25"
102443;"B094997845";"2007-05-09";"2007-06-14"
89675;"B094997861";"2007-05-03";"2007-05-04"
94861;"B091089557";"2007-04-25";"2007-05-21"
106049;"B091873908";"2007-04-23";"2007-06-26"
99187;"B091775205";"2007-05-14";"2007-06-04"
105177;"B091775159";"2007-04-27";"2007-06-22"
90222;"B095480269";"2007-05-02";"2007-05-10"
89773;"B094997934";"2007-04-30";"2007-05-08"
83124;"B088068257";"2007-05-09";"2007-05-11"
104473;"B000011924";"2007-05-04";"2007-06-21"
99765;"B000070057";"2007-04-25";"2007-06-05"
102578;"B000012057";"2007-05-07";"2007-06-15"
87185;"B088106411";"2007-04-18";"2007-04-23"
97469;"B093243097";"2007-05-09";"2007-05-28"
91468;"B000070211";"2007-04-23";"2007-05-16"
98782;"B093243057";"2007-05-09";"2007-05-31"
97575;"B093225504";"2007-05-09";"2007-05-28"
97575;"B093226012";"2007-05-09";"2007-05-28"
96612;"B000070262";"2007-04-19";"2007-05-24"
98763;"B093244576";"2007-05-02";"2007-05-31"
106992;"B000070327";"2007-05-18";"2007-07-02"
90502;"B086547666";"2007-05-07";"2007-05-11"
84947;"R006610927";"2007-04-23";"2007-04-27"
93899;"R006616275";"2007-05-03";"2007-05-17"
92955;"R006616337";"2007-05-02";"2007-05-16"
93845;"R006617719";"2007-04-24";"2007-05-17"
95537;"R006618243";"2007-05-08";"2007-05-22"
99679;"R006618863";"2007-05-25";"2007-06-05"
94377;"R006618952";"2007-05-03";"2007-05-18"
96306;"R006619525";"2007-05-07";"2007-05-23"
48562;"R006620353";"2007-05-09";"2007-06-18"
94505;"R006624316";"2007-04-17";"2007-05-18"
66504;"R006624967";"2007-04-26";"2007-05-29"
84947;"R006627749";"2007-05-07";"2007-05-17"
93312;"R006627757";"2007-05-03";"2007-05-17"
90787;"R006627773";"2007-05-09";"2007-05-11"
89299;"R006628052";"2007-05-09";"2007-05-16"
95201;"R006631444";"2007-05-03";"2007-05-21"
98587;"R006631886";"2007-04-19";"2007-05-31"
97086;"R006632556";"2007-05-05";"2007-05-25"
92472;"R006632653";"2007-05-08";"2007-06-26"
89209;"R006633242";"2007-04-23";"2007-04-27"
93880;"R006633293";"2007-05-04";"2007-05-17"
93891;"R006633412";"2007-05-03";"2007-05-17"
86730;"R006633595";"2007-04-18";"2007-04-23"
93365;"R006633625";"2007-05-09";"2007-05-17"
94264;"R006633552";"2007-05-07";"2007-05-18"
92405;"R006633567";"2007-04-27";"2007-05-16"
92557;"R006633587";"2007-04-19";"2007-05-16"
90072;"R006636454";"2007-04-30";"2007-05-09"
85476;"R006641628";"2007-05-09";"2007-06-21"
92620;"R006653037";"2007-04-19";"2007-05-16"
93005;"R006654807";"2007-05-02";"2007-05-16"
91896;"R006711251";"2007-05-13";"2007-05-15"
93824;"R006719775";"2007-05-14";"2007-05-17"
93715;"R006722024";"2007-05-13";"2007-05-17"
93727;"R006722032";"2007-05-13";"2007-05-17"
103826;"R006722047";"2007-06-18";"2007-06-19"
90204;"R006723934";"2007-05-02";"2007-05-09"
89847;"R006728797";"2007-04-30";"2007-05-08"
91704;"R006728944";"2007-05-13";"2007-05-15"
93591;"R006730248";"2007-05-02";"2007-05-17"
95131;"R006730485";"2007-05-13";"2007-05-21"
95116;"R006730493";"2007-05-09";"2007-05-21"
91746;"R006751857";"2007-05-14";"2007-05-15"
89877;"R006757324";"2007-04-26";"2007-05-08"
93153;"R006758606";"2007-05-15";"2007-05-16"
103277;"R006761647";"2007-05-10";"2007-06-18"
101620;"R006768897";"2007-05-18";"2007-06-12"
103236;"R006774334";"2007-05-09";"2007-06-18"
93729;"R006781942";"2007-05-02";"2007-05-17"
105808;"R006782221";"2007-05-16";"2007-06-25"
91603;"R006782493";"2007-05-16";"2007-05-15"
47116;"R006783112";"2007-05-16";"2007-05-17"
91375;"R006783139";"2007-05-11";"2007-05-14"
91836;"R006783171";"2007-05-15";"2007-05-15"
93177;"R006783295";"2007-05-16";"2007-05-16"
91721;"R006783384";"2007-05-14";"2007-05-15"
86422;"B089913817";"2007-04-19";"2007-04-20"
90216;"B090523784";"2007-05-09";"2007-05-09"
90804;"B084299967";"2007-05-08";"2007-05-11"
93806;"B068045387";"2007-05-07";"2007-05-17"
98766;"B000255173";"2007-05-08";"2007-05-31"
93806;"B068045379";"2007-05-07";"2007-05-17"
91331;"B092890059";"2007-05-09";"2007-05-14"
92910;"B088909662";"2007-05-02";"2007-05-16"
91947;"B088884082";"2007-04-30";"2007-05-15"
91869;"B088873986";"2007-05-02";"2007-05-15"
98771;"B000255254";"2003-01-14";"2007-05-31"
98783;"B000255114";"2007-04-16";"2007-05-31"
98768;"B000255076";"2007-05-07";"2007-05-31"
103986;"B000010073";"2007-04-26";"2007-06-20"
92503;"B088875857";"2007-05-09";"2007-05-16"
102288;"B000010127";"2007-05-09";"2007-06-14"
98734;"B000255041";"2007-04-18";"2007-05-31"
93244;"B000010189";"2007-04-20";"2007-05-17"
107369;"B000010197";"2007-05-09";"2007-07-03"
104459;"B000011017";"2007-05-04";"2007-06-21"
91031;"B088907667";"2007-04-23";"2007-05-14"
103700;"B000010267";"2007-04-26";"2007-06-19"
93896;"B090911482";"2007-05-09";"2007-05-17"
100038;"B000011215";"2007-05-09";"2007-06-06"
93523;"B090920058";"2007-05-09";"2007-05-17"
93969;"B090920074";"2007-05-04";"2007-05-18"
106127;"B000010359";"2007-04-23";"2007-06-26"
103498;"B000010375";"2007-04-25";"2007-06-19"
104823;"B000010448";"2007-05-09";"2007-06-21"
104084;"B000011282";"2007-05-03";"2007-06-20"
86029;"B092223407";"2007-04-19";"2007-05-31"
99014;"B092224539";"2007-05-09";"2007-06-01"
101311;"B000010529";"2007-04-23";"2007-06-12"
84947;"B090922147";"2007-04-23";"2007-04-26"
86140;"B092267041";"2007-04-18";"2007-04-19"
92845;"B000011401";"2007-04-19";"2007-05-16"
97411;"B092267084";"2007-05-07";"2007-05-28"
93834;"B090920651";"2007-04-20";"2007-05-17"
93078;"B090920667";"2007-04-28";"2007-05-16"
105707;"B094629056";"2007-05-24";"2007-06-25"
89214;"B090922034";"2007-04-24";"2007-04-27"
90241;"B094629099";"2007-04-19";"2007-05-10"
103099;"B000010657";"2007-05-08";"2007-06-18"
100020;"B094629117";"2007-05-09";"2007-06-06"
99947;"B094629137";"2007-05-09";"2007-06-05"
92999;"B089043219";"2007-04-20";"2007-05-16"
98736;"B089043243";"2007-04-16";"2007-05-31"
95557;"B000226447";"2007-05-03";"2007-05-22"
90928;"B088053709";"2007-05-09";"2007-05-14"
106281;"B000010804";"2007-05-02";"2007-06-27"
97548;"B089044029";"2007-05-07";"2007-05-28"
95799;"B000225991";"2007-04-26";"2007-05-22"
96892;"B000010863";"2007-04-19";"2007-05-25"
89804;"B088112667";"2007-05-07";"2007-05-08"
87908;"B000262427";"2007-05-09";"2007-04-25"
87908;"B000262455";"2007-05-09";"2007-04-25"
83092;"B095562297";"2007-05-09";"2007-05-11"
91570;"B088851885";"2007-04-26";"2007-05-15"
92878;"B088879704";"2007-04-25";"2007-05-16"
93644;"B088870901";"2007-05-09";"2007-05-17"
92381;"B088879697";"2007-04-30";"2007-05-16"
93651;"B075309009";"2007-04-30";"2007-05-17"
99509;"B094626561";"2007-05-04";"2007-06-04"
97284;"B000216712";"2007-05-02";"2007-05-28"
96316;"B093415958";"2007-05-08";"2007-05-23"
91397;"B093450508";"2007-04-30";"2007-05-14"
99933;"B094629048";"2007-05-03";"2007-06-05"
92549;"B090916255";"2007-04-23";"2007-05-16"
103116;"B000070734";"2007-04-27";"2007-06-18"
98939;"B000235733";"2007-05-23";"2007-06-01"
90878;"B085939269";"2007-05-11";"2007-05-11"
99835;"B000011568";"2007-05-03";"2007-06-05"
91519;"B087642352";"2007-05-09";"2007-05-15"
99238;"B000011584";"2007-05-08";"2007-06-04"
86638;"B090921291";"2007-04-17";"2007-04-20"
103098;"B000011614";"2007-05-09";"2007-06-18"
97073;"B000218243";"2007-05-08";"2007-05-25"
104710;"B000070947";"2007-05-09";"2007-06-21"
96775;"B000218267";"2007-05-08";"2007-05-24"
97417;"B000218278";"2007-05-08";"2007-05-28"
50544;"B000070998";"2007-04-26";"2007-06-19"
92422;"B000040274";"2007-05-08";"2007-05-16"
89750;"B085775525";"2007-05-09";"2007-05-07"
104088;"B000040339";"2007-04-23";"2007-06-26"
