cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
117552;"L002555847";"2007-08-01";"2007-08-14"
130474;"R008024529";"2007-08-03";"2007-09-27"
120213;"R008024917";"2007-08-03";"2007-08-21"
121491;"R008024944";"2007-08-03";"2007-08-27"
117332;"R008024967";"2007-08-03";"2007-08-13"
119785;"R008025002";"2007-08-03";"2007-08-21"
115206;"L002555921";"2007-07-30";"2007-08-03"
117063;"R008025177";"2007-08-03";"2007-08-10"
115917;"R008025185";"2007-08-03";"2007-08-07"
115350;"L002555948";"2007-07-31";"2007-08-06"
117360;"L002555956";"2007-07-25";"2007-08-13"
116081;"L002555964";"2007-08-02";"2007-08-07"
116352;"R008025363";"2007-08-03";"2007-08-08"
122592;"R008025371";"2007-08-03";"2007-08-29"
119195;"R008025452";"2007-08-03";"2007-08-20"
114466;"L002556073";"2007-07-26";"2007-08-01"
111343;"R008025479";"2007-07-17";"2007-07-19"
111690;"R008025495";"2007-07-18";"2007-07-20"
117357;"L002556138";"2007-07-20";"2007-08-13"
116607;"R008025584";"2007-08-03";"2007-08-09"
116047;"L002556162";"2007-08-02";"2007-08-07"
113570;"L002556177";"2007-07-24";"2007-07-30"
113353;"R008025665";"2007-07-23";"2007-07-30"
114335;"L002556189";"2007-07-26";"2007-08-01"
116349;"L002556207";"2007-08-03";"2007-08-08"
116345;"L002556243";"2007-08-03";"2007-08-08"
112388;"R008025727";"2007-07-19";"2007-07-25"
118411;"L002556375";"2007-08-03";"2007-08-16"
116037;"L002556383";"2007-08-02";"2007-08-07"
115544;"L002556391";"2007-07-27";"2007-08-06"
118132;"L002556413";"2007-08-03";"2007-08-15"
113443;"L002556437";"2007-07-19";"2007-07-30"
116640;"L002556464";"2007-08-01";"2007-08-09"
119751;"R008026009";"2007-08-03";"2007-08-21"
115141;"L002556537";"2007-07-30";"2007-08-03"
116446;"L002556545";"2007-07-31";"2007-08-08"
115998;"L002556561";"2007-08-01";"2007-08-07"
119434;"R008026033";"2007-08-03";"2007-08-20"
118330;"R008026041";"2007-08-03";"2007-08-16"
111692;"R008026068";"2007-07-18";"2007-07-20"
116722;"R008026181";"2007-07-26";"2007-08-09"
116347;"L002556634";"2007-08-03";"2007-08-08"
117162;"L002556642";"2007-08-03";"2007-08-13"
116341;"L002556715";"2007-08-03";"2007-08-08"
110402;"L002556723";"2007-07-12";"2007-07-17"
114803;"L002556797";"2007-07-27";"2007-08-02"
116336;"L002556812";"2007-08-03";"2007-08-08"
116219;"L002556827";"2007-08-02";"2007-08-08"
118890;"L002556887";"2007-08-07";"2007-08-17"
113980;"L002556917";"2007-07-20";"2007-07-31"
117049;"L002556952";"2007-08-03";"2007-08-10"
123034;"R008026467";"2007-08-03";"2007-08-30"
128190;"R008026491";"2007-07-16";"2007-09-19"
115408;"R008026556";"2007-07-30";"2007-08-06"
118976;"R008026793";"2007-08-03";"2007-08-17"
116428;"R008027706";"2007-08-01";"2007-08-08"
119430;"R008028637";"2007-08-03";"2007-08-20"
115503;"L002557452";"2007-07-26";"2007-08-06"
114988;"L002557467";"2007-07-23";"2007-08-03"
122850;"R008028729";"2007-08-03";"2007-08-29"
114744;"R008028745";"2007-07-18";"2007-08-02"
119287;"R008028777";"2007-08-03";"2007-08-20"
119410;"R008028869";"2007-08-03";"2007-08-20"
118797;"R008028885";"2007-07-24";"2007-08-17"
115935;"L002557568";"2007-07-30";"2007-08-07"
120433;"R008029217";"2007-07-26";"2007-08-22"
119638;"R008029229";"2007-08-03";"2007-08-20"
120195;"R008029369";"2007-08-03";"2007-08-21"
117681;"R008029423";"2007-08-01";"2007-08-14"
120179;"R008029539";"2007-08-03";"2007-08-21"
120408;"R008029725";"2007-08-03";"2007-08-22"
119450;"R008029897";"2007-08-03";"2007-08-20"
116052;"L002557673";"2007-07-27";"2007-08-07"
120200;"R008030138";"2007-08-03";"2007-08-21"
119231;"R008030456";"2007-08-01";"2007-08-20"
119234;"R008030472";"2007-08-01";"2007-08-20"
118361;"R008030588";"2007-08-03";"2007-08-16"
117441;"R008030657";"2007-08-03";"2007-08-13"
119617;"R008030827";"2007-08-03";"2007-08-20"
121474;"R008031467";"2007-08-03";"2007-08-27"
114757;"R008031746";"2007-07-17";"2007-08-02"
117827;"R008031835";"2007-08-03";"2007-08-14"
117825;"R008031851";"2007-08-03";"2007-08-14"
120411;"R008031924";"2007-08-03";"2007-08-22"
118357;"R008031916";"2007-08-03";"2007-08-16"
121450;"R008031975";"2007-08-03";"2007-08-27"
123652;"R008032343";"2007-08-03";"2007-09-03"
117176;"R008032572";"2007-08-03";"2007-08-13"
119718;"R008033117";"2007-07-18";"2007-08-21"
119119;"R008032785";"2007-08-03";"2007-08-20"
119142;"R008033293";"2007-08-03";"2007-08-20"
122574;"R008033323";"2007-08-03";"2007-08-29"
117956;"R008033331";"2007-08-03";"2007-08-15"
119716;"R008033404";"2007-07-19";"2007-08-21"
123116;"R008033471";"2007-08-03";"2007-08-30"
116413;"L002558033";"2007-07-30";"2007-08-08"
121476;"R008034044";"2007-08-03";"2007-08-27"
117899;"R008034303";"2007-08-03";"2007-08-15"
121456;"R008034327";"2007-08-03";"2007-08-27"
117595;"R008034419";"2007-08-03";"2007-08-14"
122616;"R008034745";"2007-08-03";"2007-08-29"
119457;"R008034777";"2007-08-03";"2007-08-20"
121052;"R008034818";"2007-08-03";"2007-08-24"
122145;"R008034826";"2007-08-03";"2007-08-28"
121444;"R008034834";"2007-08-03";"2007-08-27"
118345;"R008034877";"2007-08-03";"2007-08-16"
120988;"R008034885";"2007-08-03";"2007-08-24"
118697;"R008034997";"2007-08-03";"2007-08-17"
114344;"R008035148";"2007-07-26";"2007-08-01"
121599;"R008035318";"2007-08-03";"2007-08-27"
120972;"R008035342";"2007-08-03";"2007-08-24"
117312;"R008035407";"2007-08-03";"2007-08-13"
118332;"R008035903";"2007-08-03";"2007-08-16"
119404;"R008035954";"2007-07-11";"2007-08-20"
119542;"R008035989";"2007-08-03";"2007-08-20"
122152;"R008036098";"2007-08-03";"2007-08-28"
119427;"R008036117";"2007-08-03";"2007-08-20"
117438;"R008036381";"2007-08-03";"2007-08-13"
119464;"R008036446";"2007-08-03";"2007-08-20"
120414;"R008036489";"2007-08-03";"2007-08-22"
119432;"R008036535";"2007-07-11";"2007-08-20"
118119;"L002558262";"2007-08-03";"2007-08-15"
114099;"L002558335";"2007-07-19";"2007-07-31"
118333;"R008036829";"2007-08-03";"2007-08-16"
117412;"R008036977";"2007-08-03";"2007-08-13"
118936;"R008037007";"2007-08-03";"2007-08-17"
121461;"R008037035";"2007-08-03";"2007-08-27"
119272;"R008037078";"2007-08-03";"2007-08-20"
117834;"R008037124";"2007-08-03";"2007-08-14"
118982;"R008037147";"2007-08-03";"2007-08-17"
114739;"R008037221";"2007-07-17";"2007-08-02"
118323;"R008037248";"2007-08-03";"2007-08-16"
118320;"R008037377";"2007-08-03";"2007-08-20"
116864;"R008037663";"2007-08-01";"2007-08-09"
119355;"R008037717";"2007-08-03";"2007-08-20"
119305;"R008037728";"2007-08-03";"2007-08-20"
118601;"R008037795";"2007-07-20";"2007-08-16"
118588;"R008037876";"2007-07-24";"2007-08-16"
121916;"R008037914";"2007-07-30";"2007-08-27"
119212;"R008037997";"2007-08-03";"2007-08-20"
129211;"R008038047";"2007-07-27";"2007-09-24"
118563;"R008038066";"2007-07-18";"2007-08-16"
112231;"R008038082";"2007-07-13";"2007-07-24"
117968;"R008038112";"2007-08-03";"2007-08-15"
114017;"R008038139";"2007-07-20";"2007-07-31"
120342;"R008038252";"2007-08-03";"2007-08-22"
117597;"E000232068";"2007-08-06";"2007-08-14"
119762;"E000232106";"2007-08-11";"2007-08-21"
128114;"E000232378";"2007-08-06";"2007-09-19"
116695;"E000232408";"2007-08-08";"2007-08-09"
124315;"E000232416";"2007-08-06";"2007-09-04"
124318;"E000232447";"2007-08-06";"2007-09-04"
127730;"E000232459";"2007-08-08";"2007-09-18"
127725;"E000232475";"2007-08-08";"2007-09-18"
118500;"E000232491";"2007-08-08";"2007-08-16"
126414;"E000232521";"2007-08-02";"2007-09-14"
115960;"E000232677";"2007-08-06";"2007-08-07"
116145;"E000233005";"2007-08-01";"2007-08-07"
115826;"E000233099";"2007-08-03";"2007-08-07"
121806;"E000233207";"2007-08-27";"2007-08-27"
123336;"E000233293";"2007-08-20";"2007-08-31"
112262;"E000233323";"2007-07-23";"2007-07-24"
115412;"E000233737";"2007-07-24";"2007-08-06"
122200;"E000233862";"2007-08-20";"2007-08-28"
112309;"E000234001";"2007-07-20";"2007-07-24"
114856;"E000234067";"2007-08-01";"2007-08-02"
116508;"E000234168";"2007-07-30";"2007-08-08"
112293;"E000234214";"2007-07-18";"2007-07-24"
131059;"E000234788";"2007-08-08";"2007-10-01"
131614;"E000234834";"2007-08-03";"2007-10-02"
119997;"E000235047";"2007-08-19";"2007-08-21"
127875;"E000234699";"2007-07-19";"2007-09-19"
118591;"B000398837";"2007-07-24";"2007-08-16"
118657;"B000398616";"2007-08-02";"2007-08-16"
119548;"E000235431";"2007-08-08";"2007-08-20"
120316;"B095176128";"2007-08-06";"2007-08-21"
120999;"E000235527";"2007-08-18";"2007-08-24"
116944;"B089680375";"2008-07-31";"2007-08-09"
118862;"E000235539";"2007-08-16";"2007-08-17"
122575;"E000235563";"2007-08-03";"2007-08-29"
131659;"B000019631";"2007-08-08";"2007-10-02"
118292;"E000235617";"2007-08-13";"2007-08-16"
115126;"E000235644";"2007-07-20";"2007-08-03"
131625;"E000235709";"2007-08-06";"2007-10-02"
129741;"B059484012";"2007-07-31";"2007-09-26"
129764;"B059649348";"2007-08-03";"2007-09-26"
130807;"B059649337";"2007-08-08";"2007-09-28"
129391;"B059653795";"2007-07-30";"2007-09-25"
131290;"B059649283";"2007-08-08";"2007-10-01"
114854;"B059649275";"2007-08-01";"2007-08-02"
131532;"B059485937";"2007-08-08";"2007-10-02"
128166;"B059485906";"2007-07-17";"2007-09-19"
127320;"B059485997";"2007-07-20";"2007-09-18"
127457;"B059485981";"2007-07-19";"2007-09-18"
131030;"B059485973";"2007-08-08";"2007-10-01"
123135;"E000235997";"2007-08-11";"2007-08-30"
116943;"E000236047";"2007-07-25";"2007-08-09"
125983;"E000236087";"2007-08-27";"2007-09-12"
118710;"E000236152";"2007-07-17";"2007-08-17"
122798;"E000236187";"2007-08-03";"2007-08-29"
118917;"E000236136";"2007-08-08";"2007-08-17"
115678;"E000236179";"2007-08-03";"2007-08-06"
118189;"E000236381";"2007-08-07";"2007-08-15"
131067;"B059649542";"2007-08-08";"2007-10-01"
111421;"E000236397";"2007-07-16";"2007-07-19"
121400;"B095003467";"2007-08-08";"2007-08-24"
116322;"E000236535";"2007-07-31";"2007-08-08"
120917;"E000236454";"2007-08-11";"2007-08-23"
116522;"E000236586";"2007-07-27";"2007-08-08"
129217;"B059649666";"2007-07-27";"2007-09-24"
130776;"B059649658";"2007-08-08";"2007-09-27"
128090;"B059649647";"2007-07-18";"2007-09-19"
111463;"E000236756";"2007-07-19";"2007-07-19"
119213;"E000236737";"2007-08-08";"2007-08-20"
127624;"B059649682";"2007-07-17";"2007-09-18"
118869;"E000236647";"2007-08-02";"2007-08-17"
129516;"E000236829";"2007-07-30";"2007-09-25"
129236;"B059659025";"2007-07-27";"2007-09-24"
117193;"B088055922";"2007-08-09";"2007-08-13"
117193;"B088055937";"2007-08-09";"2007-08-13"
115286;"E000237035";"2007-08-01";"2007-08-03"
130581;"B092952879";"2007-08-07";"2007-09-27"
127210;"B059659246";"2007-07-16";"2007-09-17"
131596;"B092953409";"2007-08-10";"2007-10-02"
114604;"B023872101";"2007-08-02";"2007-08-02"
130443;"B059500735";"2007-08-07";"2007-09-27"
114604;"B023872098";"2007-08-02";"2007-08-02"
113656;"E000237147";"2007-07-20";"2007-07-30"
114604;"B023872087";"2007-08-02";"2007-08-02"
114604;"B023872071";"2007-08-02";"2007-08-02"
114604;"B023872117";"2007-08-02";"2007-08-02"
131578;"B092950434";"2007-08-10";"2007-10-02"
112159;"E000237477";"2007-08-08";"2007-07-24"
128140;"E000237627";"2007-07-18";"2007-09-19"
130226;"E000237655";"2007-07-31";"2007-09-26"
117404;"E000237639";"2007-08-08";"2007-08-13"
128639;"B092950388";"2007-07-20";"2007-09-21"
130623;"B092950377";"2007-08-07";"2007-09-27"
129394;"E000237795";"2007-07-31";"2007-09-25"
116284;"E000237809";"2007-08-01";"2007-08-08"
126035;"E000237841";"2007-08-02";"2007-09-12"
126035;"E000237892";"2007-07-31";"2007-09-12"
119980;"E000238031";"2007-08-10";"2007-08-21"
127955;"E000238066";"2007-07-19";"2007-09-19"
115690;"B095024212";"2007-07-30";"2007-08-06"
114859;"B092817537";"2007-08-01";"2007-08-02"
130579;"B092817629";"2007-08-07";"2007-09-27"
117202;"E000238341";"2007-08-07";"2007-08-13"
128719;"E000238481";"2007-07-25";"2007-09-21"
118536;"E000238497";"2007-08-08";"2007-08-16"
110438;"E000238527";"2007-07-16";"2007-07-17"
115768;"E000238554";"2007-08-02";"2007-08-07"
115354;"E000238643";"2007-08-03";"2007-08-06"
116969;"B095147241";"2007-08-06";"2007-08-09"
119815;"E000238961";"2007-08-03";"2007-08-21"
115669;"E000239127";"2007-08-08";"2007-08-06"
115471;"E000239186";"2007-07-26";"2007-08-06"
119283;"E000239107";"2007-07-31";"2007-08-20"
115669;"E000239224";"2007-08-08";"2007-08-06"
111430;"E000239283";"2007-07-17";"2007-07-19"
119141;"E000239267";"2007-08-18";"2007-08-20"
116720;"E000239417";"2007-08-06";"2007-08-09"
112865;"E000239507";"2007-07-23";"2007-07-26"
112983;"B091498732";"2007-07-26";"2007-07-26"
118126;"E000239697";"2007-08-08";"2007-08-15"
114701;"E000239763";"2007-08-02";"2007-08-02"
116823;"E000239844";"2007-08-06";"2007-08-09"
118476;"E000239852";"2007-07-30";"2007-08-16"
117674;"E000239917";"2007-08-09";"2007-08-14"
121848;"E000240095";"2007-08-07";"2007-08-27"
123741;"E000240141";"2007-08-14";"2007-09-03"
117623;"E000240168";"2007-08-11";"2007-08-14"
123691;"E000240176";"2007-08-18";"2007-09-03"
125354;"E000240249";"2007-08-17";"2007-09-11"
115726;"E000240273";"2007-07-26";"2007-08-07"
119187;"E000240303";"2007-08-18";"2007-08-20"
119707;"E000240354";"2007-08-16";"2007-08-21"
116057;"R008038716";"2007-08-08";"2007-08-07"
128601;"R008038775";"2007-07-25";"2007-09-20"
118792;"R008039364";"2007-08-08";"2007-08-17"
112853;"R008039387";"2007-07-23";"2007-07-26"
116617;"R008039507";"2007-08-07";"2007-08-09"
116894;"R008039518";"2007-08-01";"2007-08-09"
117218;"R008039569";"2007-08-06";"2007-08-13"
115302;"R008039682";"2007-08-08";"2007-08-03"
127394;"R008039739";"2007-07-20";"2007-09-18"
128498;"R008039771";"2007-07-25";"2007-09-20"
114645;"R008040036";"2007-07-27";"2007-08-02"
118308;"R008041587";"2007-08-08";"2007-08-16"
116920;"R008041881";"2007-07-31";"2007-08-09"
116767;"R008041897";"2007-08-02";"2007-08-09"
116903;"R008041927";"2007-07-26";"2007-08-09"
117663;"R008042098";"2007-08-01";"2007-08-14"
115227;"R008042101";"2007-07-31";"2007-08-03"
118584;"R008042117";"2007-07-20";"2007-08-16"
116452;"R008045216";"2007-08-08";"2007-08-08"
118359;"R008045259";"2007-08-08";"2007-08-16"
131013;"R008045291";"2007-08-09";"2007-09-28"
117013;"R008045557";"2007-08-03";"2007-08-10"
128254;"R008045747";"2007-07-25";"2007-09-20"
132553;"R008045852";"2007-08-16";"2007-10-04"
128530;"R008045925";"2007-07-24";"2007-09-20"
116749;"R008045976";"2007-08-01";"2007-08-09"
120365;"R008046018";"2007-08-08";"2007-08-22"
127380;"R008046069";"2007-07-20";"2007-09-18"
127293;"R008046204";"2007-09-12";"2007-09-18"
115241;"R008046212";"2007-07-31";"2007-08-03"
122911;"R008046247";"2007-08-08";"2007-08-29"
115984;"L002559269";"2007-07-26";"2007-08-07"
115313;"R008046395";"2007-07-31";"2007-08-03"
118514;"R008046409";"2007-08-08";"2007-08-16"
116573;"R008046468";"2007-08-03";"2007-08-09"
117985;"R008047391";"2007-08-08";"2007-08-15"
129416;"R008047887";"2007-07-26";"2007-09-25"
129227;"R008047928";"2007-07-30";"2007-09-24"
118734;"R008047967";"2007-08-08";"2007-08-17"
121967;"R008048258";"2007-08-06";"2007-08-27"
122343;"R008048479";"2007-07-25";"2007-08-28"
123103;"R008048487";"2007-07-30";"2007-08-30"
125203;"R008048568";"2007-08-08";"2007-09-10"
126464;"R008048592";"2007-08-07";"2007-09-14"
124320;"R008048622";"2007-08-08";"2007-09-04"
121964;"R008048789";"2007-08-06";"2007-08-27"
121972;"R008048932";"2007-08-07";"2007-08-27"
126506;"R008049033";"2007-08-01";"2007-09-14"
125178;"R008049203";"2007-08-03";"2007-09-10"
125212;"R008049602";"2007-08-08";"2007-09-10"
125192;"R008049707";"2007-08-08";"2007-09-10"
127823;"R008049823";"2007-08-09";"2007-09-18"
126497;"R008049971";"2007-08-07";"2007-09-14"
125201;"R008050147";"2007-08-08";"2007-09-10"
127556;"R008050376";"2007-07-31";"2007-09-18"
126508;"R008050392";"2007-07-07";"2007-09-14"
126431;"R008050497";"2007-08-07";"2007-09-14"
123113;"R008050503";"2007-07-25";"2007-08-30"
127727;"R008050577";"2007-08-07";"2007-09-18"
127916;"R008050724";"2007-08-08";"2007-09-19"
112600;"R008050872";"2007-08-08";"2007-07-26"
111594;"R008050899";"2007-07-19";"2007-07-20"
116416;"R008050902";"2007-08-08";"2007-08-08"
116901;"R008050945";"2007-08-08";"2007-08-09"
117468;"R008050988";"2007-08-07";"2007-08-13"
117509;"R008051027";"2007-08-06";"2007-08-14"
130432;"R008051387";"2007-08-07";"2007-09-27"
116152;"R008051054";"2007-08-06";"2007-08-07"
126493;"R008051062";"2007-08-08";"2007-09-14"
116131;"R008051232";"2007-08-06";"2007-08-07"
116136;"R008051247";"2007-08-06";"2007-08-07"
116134;"R008051259";"2007-08-06";"2007-08-07"
116137;"R008051305";"2007-08-06";"2007-08-07"
116135;"R008051267";"2007-08-06";"2007-08-07"
116170;"R008051275";"2007-08-06";"2007-08-07"
121553;"R008051337";"2007-08-08";"2007-08-27"
116139;"R008051356";"2007-08-06";"2007-08-07"
116133;"R008051372";"2007-08-06";"2007-08-07"
115776;"R008051453";"2007-08-01";"2007-08-07"
126174;"R008051496";"2007-07-31";"2007-09-13"
114460;"R008051534";"2007-08-01";"2007-08-01"
117502;"R008051658";"2007-08-06";"2007-08-14"
112864;"R008051727";"2007-07-23";"2007-07-26"
114194;"R008051755";"2007-07-30";"2007-08-01"
117381;"R008051801";"2007-08-07";"2007-08-13"
116631;"R008051836";"2007-08-08";"2007-08-09"
113542;"R008052057";"2007-07-30";"2007-07-30"
111366;"R008052204";"2007-08-08";"2007-07-19"
117704;"R008052573";"2007-08-08";"2007-08-14"
113687;"R008052654";"2007-07-30";"2007-07-30"
117282;"R008052816";"2007-08-07";"2007-08-13"
117200;"R008052847";"2007-08-08";"2007-08-13"
117280;"R008052859";"2007-08-08";"2007-08-13"
117275;"R008052867";"2007-08-08";"2007-08-13"
113436;"R008052937";"2007-07-18";"2007-07-30"
113148;"R008052964";"2007-07-27";"2007-07-27"
116105;"R008052972";"2007-08-07";"2007-08-07"
114623;"R008053049";"2007-07-31";"2007-08-02"
115234;"R008053057";"2007-02-01";"2007-08-03"
117225;"R008053073";"2007-08-07";"2007-08-13"
115368;"R008053127";"2007-07-31";"2007-08-06"
116985;"R008053146";"2007-08-08";"2007-08-10"
116619;"R008053189";"2007-08-07";"2007-08-09"
112098;"R008053316";"2007-08-08";"2007-07-23"
115680;"R008053324";"2007-08-08";"2007-08-06"
114129;"R008053332";"2007-07-26";"2007-07-31"
117022;"R008053413";"2007-07-07";"2007-08-10"
116543;"R008053517";"2007-08-08";"2007-08-08"
114549;"R008053553";"2007-08-01";"2007-08-01"
112923;"R008053561";"2007-08-08";"2007-07-26"
116548;"R008053657";"2007-08-08";"2007-08-08"
116579;"R008053685";"2007-08-06";"2007-08-09"
114527;"R008053898";"2007-07-31";"2007-08-01"
113060;"R008053901";"2007-07-25";"2007-07-27"
116769;"R008053928";"2007-08-06";"2007-08-09"
116321;"R008054017";"2007-08-08";"2007-08-08"
116036;"R008054037";"2007-08-08";"2007-08-07"
116582;"R008054053";"2007-07-07";"2007-08-09"
123965;"R008054247";"2007-07-24";"2007-09-03"
117175;"R008054339";"2007-07-25";"2007-08-13"
115616;"R008054347";"2007-08-01";"2007-08-06"
116101;"R008054467";"2007-08-06";"2007-08-07"
116492;"R008054517";"2007-08-08";"2007-08-08"
114565;"R008054557";"2007-07-30";"2007-08-01"
116104;"R008054762";"2007-08-08";"2007-08-07"
128018;"R008054867";"2007-08-16";"2007-09-19"
117234;"R008054908";"2007-08-07";"2007-08-13"
115950;"R008054932";"2007-08-02";"2007-08-07"
127647;"R008054947";"2007-08-08";"2007-09-18"
116983;"R008055009";"2007-08-05";"2007-08-10"
114611;"R008055092";"2007-07-30";"2007-08-02"
115595;"R008055165";"2007-08-02";"2007-08-06"
116734;"R008055211";"2007-08-07";"2007-08-09"
113322;"R008055327";"2007-08-08";"2007-07-30"
113863;"R008055602";"2007-07-23";"2007-07-31"
114399;"R008055718";"2007-07-25";"2007-08-01"
114393;"R008055726";"2007-07-25";"2007-08-01"
118365;"R008055734";"2007-07-27";"2007-08-16"
112547;"R008055807";"2007-07-25";"2007-07-25"
118635;"R008057796";"2007-08-08";"2007-08-16"
113682;"R008057818";"2007-07-19";"2007-07-30"
113884;"R008057958";"2007-07-26";"2007-07-31"
115610;"R008057982";"2007-08-03";"2007-08-06"
116163;"R008060077";"2007-08-07";"2007-08-07"
118454;"R008060193";"2007-08-08";"2007-08-16"
118523;"R008060541";"2007-08-09";"2007-08-16"
117841;"R008060835";"2007-08-13";"2007-08-14"
117453;"R008060947";"2007-08-08";"2007-08-13"
116557;"R008061017";"2007-08-08";"2007-08-08"
114849;"R008061343";"2007-07-27";"2007-08-02"
127036;"R008061513";"2007-08-23";"2007-09-17"
116845;"R008061904";"2007-08-08";"2007-08-09"
118771;"R008062862";"2007-08-02";"2007-08-17"
118518;"R008062838";"2007-08-09";"2007-08-16"
125796;"R008062854";"2007-08-15";"2007-09-12"
117401;"R008063079";"2007-08-08";"2007-08-13"
117004;"R008063117";"2007-08-06";"2007-08-10"
123849;"R008063133";"2007-08-08";"2007-09-03"
118287;"R008064121";"2007-08-08";"2007-08-16"
122776;"R008065087";"2007-08-08";"2007-08-29"
122052;"R008066183";"2007-08-03";"2007-08-28"
116812;"R008067007";"2007-07-27";"2007-08-09"
113862;"R008067104";"2007-07-25";"2007-07-31"
116062;"R008068348";"2007-08-08";"2007-08-07"
130175;"R008069158";"2007-07-31";"2007-09-26"
